7753.618,13,54
10827.98,13,29
11833.76,20,16
15931.75,20,13
108.9196,20,20
914.4633,20,18
6911.951,20,50
998.225,20,55
9534.888,20,8
6573.097,20,9
684.8875,20,17
12522,20,42
7468.012,20,7
9738.664,20,35
252.4479,20,46
523.9359,20,3
868.5304,20,23
1670.577,20,47
2386.201,20,40
1811.999,20,10
1437.813,20,30
1035.144,20,4
1238.199,20,5
1283.6,20,31
8739.125,20,24
215.6626,20,48
10553.88,20,22
5571.096,20,12
1681.996,20,39
3184.971,20,34
2369.546,20,33
767.4132,20,6
9141.063,20,2
3887.152,20,56
7497.094,20,59
2488.828,20,52
10163.51,20,11
9410.919,20,37
4429.667,20,53
934.7828,20,14
1351.699,20,25
18322.31,20,44
4915.899,20,43
11269.33,20,45
9853.35,20,41
556.8245,20,27
2299.266,20,32
859.6657,20,51
1675.699,20,15
3734.89,20,28
9723.795,20,38
59.61723,20,57
1242.31,20,19
8450.441,20,26
1362.566,20,58
1603.29,20,21
1052.484,20,49
7129.667,20,1
8645.725,20,36
8254.594,20,54
8314.978,20,29
11326.76,18,16
16734.73,18,13
914.4633,18,20
68.44467,18,18
7724.392,18,50
1601.903,18,55
8984.677,18,8
5680.899,18,9
487.4555,18,17
11904.94,18,42
7970.82,18,7
8874.132,18,35
718.4293,18,46
653.1423,18,3
767.1575,18,23
1561.883,18,47
3212.434,18,40
1316.64,18,10
1651.582,18,30
262.3845,18,4
323.7796,18,5
2089.225,18,31
9405.117,18,24
1129.979,18,48
11416.28,18,22
6419.599,18,12
775.6281,18,39
4088.119,18,34
3245.262,18,33
1174.904,18,6
9463.263,18,2
4531.736,18,56
8404.442,18,59
2078.484,18,52
9259.353,18,11
10261.22,18,37
4643.222,18,53
173.0333,18,14
1087.773,18,25
19011.83,18,44
5752.112,18,43
10464.8,18,45
10515.8,18,41
1160.644,18,27
1711.396,18,32
1773.603,18,51
2261.25,18,15
4636.352,18,28
10571.47,18,38
971.336,18,57
1283.716,18,19
9260.542,18,26
1626.512,18,58
2514.58,18,21
1837.307,18,49
6222.864,18,1
7793.681,18,36
8989.95,18,54
8838.753,18,29
16788.4,50,16
9022.997,50,13
6911.951,50,20
7724.392,50,18
142.7289,50,50
6142.225,50,55
15591.09,50,8
12212.45,50,9
7595.708,50,17
17888.71,50,42
3036.238,50,7
16506.31,50,35
7032.401,50,46
7077.438,50,3
7103.063,50,23
8242.789,50,47
5848.475,50,40
8661.471,50,10
6389.695,50,30
7916.79,50,4
8011.9,50,5
6427.326,50,31
2439.355,50,24
6718.291,50,48
3767.354,50,22
1421.938,50,12
8343.561,50,39
3963.021,50,34
5489.495,50,33
7311.514,50,6
4903.568,50,2
3460.884,50,56
2179.09,50,59
9187.91,50,52
15124.74,50,11
2593.442,50,37
8919.738,50,53
7651.716,50,14
7178.676,50,25
11410.95,50,44
2010.818,50,43
18180.65,50,45
3363.789,50,41
6564.271,50,27
9162.36,50,32
6184.488,50,51
5548.405,50,15
4409.454,50,28
2887.813,50,38
6853.285,50,57
6767.017,50,19
1538.62,50,26
7625.121,50,58
5628.797,50,21
5891.902,50,49
12946.79,50,1
15488.41,50,36
1622.246,50,54
8661.903,50,29
12819.34,55,16
15134.58,55,13
998.225,55,20
1601.903,55,18
6142.225,55,50
171.3729,55,55
10505.83,55,8
6820.474,55,9
1609.652,55,17
13471.03,55,42
6480.601,55,7
10417.04,55,35
986.366,55,46
948.8527,55,3
977.0479,55,23
2668.628,55,47
2666.144,55,40
2762.7,55,10
715.4365,55,30
1823.709,55,4
1873.072,55,5
1787.387,55,31
7819.103,55,24
923.2194,55,48
9869.426,55,22
4876.771,55,12
2209.153,55,39
2743.775,55,34
2490.736,55,33
1732.921,55,6
8145.003,55,2
2945.178,55,56
7005.935,55,59
3470.514,55,52
10424.03,55,11
8703.475,55,37
5292.75,55,53
1512.952,55,14
1216.697,55,25
17451.06,55,44
4198.98,55,43
12054.88,55,45
8932.395,55,41
469.7038,55,27
3229.235,55,32
1054.689,55,51
686.9657,55,15
3623.12,55,28
9009.899,55,38
959.4427,55,57
838.4113,55,19
7673.707,55,26
2313.671,55,58
1600.686,55,21
433.5281,55,49
7450.31,55,1
9355.841,55,36
7388.299,55,54
8857.462,55,29
2353.257,8,16
14070.8,8,13
9534.888,8,20
8984.677,8,18
15591.09,8,50
10505.83,8,55
1097.356,8,8
7366.274,8,9
8896.274,8,17
3017.946,8,42
16948.04,8,7
3756.413,8,35
9519.683,8,46
9601.955,8,3
9744.198,8,23
7922.073,8,47
9886.343,8,40
7743.538,8,10
10623.64,8,30
8732.79,8,4
8797.828,8,5
9561.282,8,31
18014.9,8,24
9672.754,8,48
16326.22,8,22
14251.55,8,12
8659.942,8,39
11863.16,8,34
10275.35,8,33
8913.18,8,6
17693.2,8,2
13413.98,8,56
14264.9,8,59
7046.678,8,52
6841.765,8,11
16420.49,8,37
6674.87,8,53
9121.226,8,14
9917.605,8,25
12070.38,8,44
13836.4,8,43
3171.635,8,45
18832.29,8,41
10036.25,8,27
7287.52,8,32
10024.41,8,51
11192.67,8,15
11201.76,8,28
16540.27,8,38
9583.929,8,57
10235.23,8,19
16629.35,8,26
8447.175,8,58
10374.6,8,21
10568.55,8,49
6794.436,8,1
3606.018,8,36
17207.4,8,54
7900.19,8,29
9080.545,9,16
16123,9,13
6573.097,9,20
5680.899,9,18
12212.45,9,50
6820.474,9,55
7366.274,9,8
1187.996,9,9
6089.288,9,17
8798.453,9,42
10458.92,9,7
4539.953,9,35
6339.002,9,46
6134.981,9,3
5913.635,9,23
6402.091,9,47
8866.373,9,40
5695.349,9,10
6282.455,9,30
5653.213,9,4
5364.799,9,5
7751.891,9,31
12434.39,9,24
6782.091,9,48
15654.81,9,22
11349.87,9,12
4905.859,9,39
9563.885,9,34
8925.736,9,33
6737.826,9,6
10330.62,9,2
8830.261,9,56
13720.48,9,59
5845.943,9,52
3609.244,9,11
14623.82,9,37
8736.006,9,53
5638.61,9,14
5604.292,9,25
14657.01,9,44
10688.13,9,43
6403.348,9,45
13143.47,9,41
6581.987,9,27
5392.036,9,32
7422.265,9,51
7169.651,9,15
10307.03,9,28
14835.63,9,38
6624.73,9,57
6000.775,9,19
13439.07,9,26
6919.073,9,58
8168.275,9,21
7224.076,9,49
737.0425,9,1
3966.587,9,36
12637.78,9,54
13075.43,9,29
11214.51,17,16
16612.46,17,13
684.8875,17,20
487.4555,17,18
7595.708,17,50
1609.652,17,55
8896.274,17,8
6089.288,17,9
76.42681,17,17
11866.25,17,42
8084.264,17,7
9070.684,17,35
623.4171,17,46
755.3049,17,3
1033.508,17,23
1183.855,17,47
2779.648,17,40
1153.117,17,10
1859.36,17,30
436.0778,17,4
748.7117,17,5
1662.651,17,31
9409.006,17,24
879.3594,17,48
11222.69,17,22
6249.013,17,12
1203.958,17,39
3829.742,17,34
2847.535,17,33
692.6592,17,6
9680.594,17,2
4544.338,17,56
8123.768,17,59
1872.268,17,52
9640.465,17,11
10085.6,17,37
4203.844,17,53
628.025,17,14
1459.379,17,25
19006.65,17,44
5597.236,17,43
10585.31,17,45
10523.38,17,41
1139.992,17,27
1626.974,17,32
1476.123,17,51
2296.397,17,15
4263.906,17,28
10399.17,17,38
742.9638,17,57
1546.508,17,19
9134.03,17,26
1149.141,17,58
2185.64,17,21
1730.779,17,49
6603.182,17,1
7973.097,17,36
8936.451,17,54
8354.959,17,29
1128.317,42,16
11326.56,42,13
12522,42,20
11904.94,42,18
17888.71,42,50
13471.03,42,55
3017.946,42,8
8798.453,42,9
11866.25,42,17
327.2397,42,42
19079.88,42,7
4269.443,42,35
12487.06,42,46
12542.61,42,3
12644.59,42,23
10933.15,42,47
12819.2,42,40
10715.11,42,10
13501.46,42,30
11663.39,42,4
11685.42,42,5
12573.26,42,31
18697.32,42,24
12670.03,42,48
15614.28,42,22
16936.54,42,12
11481.75,42,39
14801.26,42,34
13218.19,42,33
11923.97,42,6
17247.38,42,2
16408.99,42,56
15796.09,42,59
10042.32,42,52
6621.323,42,11
16562.12,42,37
9471.703,42,53
12027.16,42,14
12747.34,42,25
9138.396,42,44
16694.83,42,43
2468.643,42,45
17626.81,42,41
13002.47,42,27
10242.03,42,32
13040.96,42,51
14153.3,42,15
13957.64,42,28
16402.79,42,38
12573.23,42,57
13104.44,42,19
17659.3,42,26
11464.98,42,58
13383.32,42,21
13566.19,42,49
8080.885,42,1
4922.363,42,36
18603.05,42,54
9226.93,42,29
19297.47,7,16
9018.307,7,13
7468.012,7,20
7970.82,7,18
3036.238,7,50
6480.601,7,55
16948.04,7,8
10458.92,7,9
8084.264,7,17
19079.88,7,42
1163.707,7,7
14937.48,7,35
7462.242,7,46
7363.33,7,3
7208.356,7,23
9117.676,7,47
7551.418,7,40
9232.299,7,10
6326.875,7,30
8225.232,7,4
8151.353,7,5
7623.437,7,31
1976.249,7,24
7347.376,7,48
5220.879,7,22
3785.013,7,12
8290.863,7,39
5609.038,7,34
7146.982,7,33
8134.695,7,6
2098.111,7,2
3655.658,7,56
5171.491,7,59
9951.105,7,52
12467.17,7,11
4355.047,7,37
10960.48,7,53
7831.141,7,14
7031.006,7,25
11041.03,7,44
3882.877,7,43
16666.29,7,45
2850.319,7,41
6947.899,7,27
9675.63,7,32
7068.477,7,51
5795.045,7,15
6605.185,7,28
4484.657,7,38
7422.387,7,57
6713.787,7,19
3303.891,7,26
8646.589,7,58
6841.785,7,21
6460.799,7,49
11159.25,7,1
14402.5,7,36
2330.799,7,54
11674.59,7,29
4706.263,35,16
14362.09,35,13
9738.664,35,20
8874.132,35,18
16506.31,35,50
10417.04,35,55
3756.413,35,8
4539.953,35,9
9070.684,35,17
4269.443,35,42
14937.48,35,7
401.9008,35,35
9585.834,35,46
9505.208,35,3
9443.786,35,23
8645.645,35,47
11313.6,35,40
8107.001,35,10
10123.49,35,30
8707.677,35,4
8570.659,35,5
10466.42,35,31
16876.18,35,24
9945.401,35,48
19772.34,35,22
15290.56,35,12
8208.013,35,39
12883.76,35,34
11586.3,35,33
9471.443,35,6
14262.86,35,2
13053.9,35,56
16966.86,35,59
7724.87,35,52
3088.959,35,11
19097.63,35,37
9083.82,35,53
8927.356,35,14
9337.488,35,25
11974.69,35,44
14615.72,35,43
1875.294,35,45
17255.37,35,41
10020.88,35,27
7616.365,35,32
10537.51,35,51
10979.1,35,15
12951.61,35,28
19364.4,35,38
9798.274,35,57
9751.91,35,19
17931.82,35,26
9288.206,35,58
11192.37,35,21
10708.16,35,49
3815.184,35,1
1114.829,35,36
17177.21,35,54
11571.87,35,29
11836.83,46,16
16054.59,46,13
252.4479,46,20
718.4293,46,18
7032.401,46,50
986.366,46,55
9519.683,46,8
6339.002,46,9
623.4171,46,17
12487.06,46,42
7462.242,46,7
9585.834,46,35
105.6266,46,46
279.8608,46,3
631.8411,46,23
1737.169,46,47
2637.998,46,40
1776.348,46,10
1300.095,46,30
884.6105,46,4
1036.988,46,5
1535.797,46,31
8794.616,46,24
445.1513,46,48
10705.36,46,22
5711.911,46,12
1465.218,46,39
3371.025,46,34
2614.886,46,33
926.5591,46,6
9082.237,46,2
3925.245,46,56
7688.102,46,59
2490.774,46,52
9935.079,46,11
9554.34,46,37
4603.614,46,53
709.4576,46,14
1117.156,46,25
18419.03,46,44
5048.636,46,43
11151.94,46,45
9908.748,46,41
516.6628,46,27
2245.294,46,32
1083.813,46,51
1673,46,15
3968.088,46,28
9865.71,46,38
293.086,46,57
1053.71,46,19
8570.566,46,26
1514.704,46,58
1830.223,46,21
1141.565,46,49
6904.571,46,1
8500.567,46,36
8338.598,46,54
8549.082,46,29
11934.32,3,16
16082.09,3,13
523.9359,3,20
653.1423,3,18
7077.438,3,50
948.8527,3,55
9601.955,3,8
6134.981,3,9
755.3049,3,17
12542.61,3,42
7363.33,3,7
9505.208,3,35
279.8608,3,46
224.8358,3,3
352.9857,3,23
1927.453,3,47
2895.229,3,40
1873.129,3,10
1104.221,3,30
880.187,3,4
936.1019,3,5
1803.951,3,31
8759.48,3,24
689.5331,3,48
10783.79,3,22
5785.567,3,12
1318.172,3,39
3512.118,3,34
2852.534,3,33
1187.299,3,6
8927.671,3,2
3884.671,3,56
7825.898,3,59
2614.646,3,52
9739.229,3,11
9623.965,3,37
4858.187,3,53
577.8569,3,14
838.0254,3,25
18386.66,3,44
5114.034,3,43
11114.22,3,45
9871.489,3,41
515.774,3,27
2314.488,3,32
1298.071,3,51
1614.179,3,15
4178.845,3,28
9932.874,3,38
553.9702,3,57
810.3746,3,19
8612.231,3,26
1765.166,3,58
2038.686,3,21
1204.434,3,49
6717.542,3,1
8431.873,3,36
8337.11,3,54
8828.848,3,29
12089.47,23,16
16052.43,23,13
868.5304,23,20
767.1575,23,18
7103.063,23,50
977.0479,23,55
9744.198,23,8
5913.635,23,9
1033.508,23,17
12644.59,23,42
7208.356,23,7
9443.786,23,35
631.8411,23,46
352.9857,23,3
78.08043,23,23
2217.219,23,47
3209.131,23,40
2074.977,23,10
884.6371,23,30
1027.609,23,4
959.5936,23,5
2135.535,23,31
8679.169,23,24
1011.98,23,48
10841.68,23,22
5852.457,23,12
1240.498,23,39
3676.836,23,34
3141.281,23,33
1534.086,23,6
8702.536,23,2
3818.45,23,56
7968.923,23,59
2832.958,23,52
9522.823,23,11
9673.563,23,37
5195.729,23,53
622.9741,23,14
485.3148,23,25
18247.02,23,44
5173.553,23,43
11103.5,23,45
9785.596,23,41
668.9079,23,27
2478.47,23,32
1576.432,23,51
1566.362,23,15
4427.939,23,28
9978.475,23,38
891.5908,23,57
523.7871,23,19
8628.834,23,26
2103.728,23,58
2298.498,23,21
1328.55,23,49
6519.391,23,1
8388.854,23,36
8299.982,23,54
9180.494,23,29
10188.35,47,16
16998.09,47,13
1670.577,47,20
1561.883,47,18
8242.789,47,50
2668.628,47,55
7922.073,47,8
6402.091,47,9
1183.855,47,17
10933.15,47,42
9117.676,47,7
8645.645,47,35
1737.169,47,46
1927.453,47,3
2217.219,47,23
580.4717,47,47
2718.831,47,40
706.8757,47,10
3027.239,47,30
1340.39,47,4
1651.441,47,5
1833.582,47,31
10272.68,47,24
1771.935,47,48
11649.36,47,22
6837.094,47,12
1971.189,47,39
4301.69,47,34
2948.794,47,33
991.1346,47,6
10810.22,47,2
5494.764,47,56
8387.595,47,59
945.4926,47,52
9760.504,47,11
10579.58,47,37
3106.411,47,53
1733.388,47,14
2628.122,47,25
18953.23,47,44
6236.475,47,43
9955.96,47,45
11378.64,47,41
2219.584,47,27
1087.167,47,32
2117.954,47,51
3340.904,47,15
4358.675,47,28
10894.61,47,38
1709.914,47,57
2729.073,47,19
9756.441,47,26
642.7219,47,58
2614.675,47,21
2657.681,47,49
6792.216,47,1
7530.821,47,36
9706.721,47,54
7447.985,47,29
11838.13,40,16
14279.4,40,13
2386.201,40,20
3212.434,40,18
5848.475,40,50
2666.144,40,55
9886.343,40,8
8866.373,40,9
2779.648,40,17
12819.2,40,42
7551.418,40,7
11313.6,40,35
2637.998,40,46
2895.229,40,3
3209.131,40,23
2718.831,40,47
376.3988,40,40
3355.657,40,10
3380.702,40,30
3215.215,40,4
3516.866,40,5
1123.226,40,31
8148.943,40,24
2205.767,40,48
8979.391,40,22
4432.625,40,12
3977.057,40,39
1983.482,40,34
404.453,40,33
2133.612,40,6
9577.598,40,2
4055.418,40,56
5684.017,40,59
3601.095,40,52
12384.58,40,11
7962.7,40,37
3414.671,40,53
3284.383,40,14
3660.689,40,25
16471.37,40,44
3952.961,40,43
12438.79,40,45
9182.301,40,41
2609.876,40,27
3799.947,40,32
1661.533,40,51
2905.404,40,15
1645.602,40,28
8273.529,40,38
2346.3,40,57
3407.464,40,19
7275.437,40,26
2088.653,40,58
1109.213,40,21
2267.659,40,49
9357.814,40,1
10202.79,40,36
7434.833,40,54
6216.672,40,29
10065.85,10,16
17591.48,10,13
1811.999,10,20
1316.64,10,18
8661.471,10,50
2762.7,10,55
7743.538,10,8
5695.349,10,9
1153.117,10,17
10715.11,10,42
9232.299,10,7
8107.001,10,35
1776.348,10,46
1873.129,10,3
2074.977,10,23
706.8757,10,47
3355.657,10,40
267.5404,10,10
2952.195,10,30
1054.656,10,4
1263.379,10,5
2372.903,10,31
10551.06,10,24
1977.705,10,48
12188.31,10,22
7282.046,10,12
1450.236,10,39
4784.696,10,34
3546.182,10,33
1366.76,10,6
10777.42,10,2
5694.333,10,56
8975.765,10,59
762.6525,10,52
9073.951,10,11
11084.66,10,37
3639.542,10,53
1481.366,10,14
2390.782,10,25
19586.18,10,44
6651.62,10,43
9521.563,10,45
11665.22,10,41
2293.005,10,27
500.9223,10,32
2477.149,10,51
3449.3,10,15
4975.897,10,28
11400.13,10,38
1865.664,10,57
2596.908,10,19
10193.69,10,26
1273.835,10,58
3087.75,10,21
2863.877,10,49
6092.003,10,1
6995.169,10,36
10053.22,10,54
8070.031,10,29
12971.3,30,16
15227.52,30,13
1437.813,30,20
1651.582,30,18
6389.695,30,50
715.4365,30,55
10623.64,30,8
6282.455,30,9
1859.36,30,17
13501.46,30,42
6326.875,30,7
10123.49,30,35
1300.095,30,46
1104.221,30,3
884.6371,30,23
3027.239,30,47
3380.702,30,40
2952.195,30,10
218.2159,30,30
1911.138,30,4
1826.928,30,5
2465.045,30,31
7835.616,30,24
1457.984,30,48
10154.71,30,22
5220.844,30,12
2028.749,30,39
3314.919,30,34
3203.884,30,33
2203.158,30,6
7830.051,30,2
3010.809,30,56
7469.547,30,59
3705.295,30,52
9860.541,30,11
8980.642,30,37
5862.641,30,53
1505.523,30,14
791.2361,30,25
17362.61,30,44
4537.599,30,43
11849.47,30,45
8935.669,30,41
911.2882,30,27
3362.978,30,32
1750.842,30,51
892.6777,30,15
4291.096,30,28
9277.475,30,38
1424.061,30,57
397.8922,30,19
7892.627,30,26
2798.361,30,58
2313.788,30,21
1135.325,30,49
6943.182,30,1
9103.444,30,36
7498.113,30,54
9561.048,30,29
11072.25,4,16
16938.09,4,13
1035.144,4,20
262.3845,4,18
7916.79,4,50
1823.709,4,55
8732.79,4,8
5653.213,4,9
436.0778,4,17
11663.39,4,42
8225.232,4,7
8707.677,4,35
884.6105,4,46
880.187,4,3
1027.609,4,23
1340.39,4,47
3215.215,4,40
1054.656,4,10
1911.138,4,30
278.1876,4,4
342.9475,4,5
2098.726,4,31
9639.476,4,24
1247.24,4,48
11584.25,4,22
6594.23,4,12
778.2031,4,39
4218.442,4,34
3281.899,4,33
1109.901,4,6
9725.629,4,2
4764.565,4,56
8526.015,4,59
1816.853,4,52
9206.813,4,11
10436.4,4,37
4440.135,4,53
427.9169,4,14
1342.89,4,25
19263.88,4,44
5932.586,4,43
10268.11,4,45
10751.64,4,41
1368.178,4,27
1452.86,4,32
1875.018,4,51
2494.316,4,15
4694.5,4,28
10748.26,4,38
1094.61,4,57
1545.797,4,19
9454.805,4,26
1483.828,4,58
2600.656,4,21
2025.144,4,49
6169.154,4,1
7618.86,4,36
9208.554,4,54
8692.812,4,29
11147.48,5,16
17001.95,5,13
1238.199,5,20
323.7796,5,18
8011.9,5,50
1873.072,5,55
8797.828,5,8
5364.799,5,9
748.7117,5,17
11685.42,5,42
8151.353,5,7
8570.659,5,35
1036.988,5,46
936.1019,5,3
959.5936,5,23
1651.441,5,47
3516.866,5,40
1263.379,5,10
1826.928,5,30
342.9475,5,4
185.8346,5,5
2394.85,5,31
9638.419,5,24
1453.666,5,48
11718.78,5,22
6720.636,5,12
460.4115,5,39
4408.013,5,34
3561.059,5,33
1438.425,5,6
9574.237,5,2
4773.94,5,56
8725.037,5,59
2017.175,5,52
8938.404,5,11
10559.89,5,37
4757.643,5,53
360.315,5,14
1157.104,5,25
19147.14,5,44
6049.916,5,43
10182.22,5,45
10745.17,5,41
1451.644,5,27
1583.091,5,32
2097.38,5,51
2510.88,5,15
4957.345,5,28
10868.94,5,38
1294.938,5,57
1437.571,5,19
9545.471,5,26
1826.619,5,58
2838.027,5,21
2137.511,5,49
5901.343,5,1
7495.812,5,36
9248.713,5,54
9033.48,5,29
11711.41,31,16
15219.61,31,13
1283.6,31,20
2089.225,31,18
6427.326,31,50
1787.387,31,55
9561.282,31,8
7751.891,31,9
1662.651,31,17
12573.26,31,42
7623.437,31,7
10466.42,31,35
1535.797,31,46
1803.951,31,3
2135.535,31,23
1833.582,31,47
1123.226,31,40
2372.903,31,10
2465.045,31,30
2098.726,31,4
2394.85,31,5
136.4572,31,31
8550.194,31,24
1123.943,31,48
9828.909,31,22
5013.934,31,12
2855.222,31,39
2472.031,31,34
1200.514,31,33
1050.411,31,6
9517.985,31,2
3975.359,31,56
6603.518,31,59
2775.634,31,52
11294.58,31,11
8747.895,31,37
3611.672,31,53
2162.912,31,14
2606.405,31,25
17523.31,31,44
4431.495,31,43
11781.63,31,45
9638.198,31,41
1600.171,31,27
2853.773,31,32
741.4337,31,51
2233.583,31,15
2634.335,31,28
9063.136,31,38
1249.986,31,57
2408.377,31,19
7930.385,31,26
1200.805,31,58
817.238,31,21
1482.129,31,49
8259.79,31,1
9352.117,31,36
7929.799,31,54
7108.558,31,29
18478.89,24,16
7393.697,24,13
8739.125,24,20
9405.117,24,18
2439.355,24,50
7819.103,24,55
18014.9,24,8
12434.39,24,9
9409.006,24,17
18697.32,24,42
1976.249,24,7
16876.18,24,35
8794.616,24,46
8759.48,24,3
8679.169,24,23
10272.68,24,47
8148.943,24,40
10551.06,24,10
7835.616,24,30
9639.476,24,4
9638.419,24,5
8550.194,24,31
12.42926,24,24
8577.637,24,48
3262.165,24,22
3763.475,24,12
9862.015,24,39
6183.557,24,34
7765.8,24,33
9289.38,24,6
2891.225,24,2
4874.939,24,56
4053.215,24,59
11190.01,24,52
14147.54,24,11
2518.368,24,37
11342.32,24,53
9290.671,24,14
8599.981,24,25
9631.967,24,44
4196.246,24,43
18392.68,24,45
1114.391,24,41
8283.614,24,27
11035.67,24,32
8154.784,24,51
7145.355,24,15
6813.409,24,28
2587.967,24,38
8685.43,24,57
8233.46,24,19
1727.328,24,26
9705.592,24,58
7732.957,24,21
7687.269,24,49
13131.11,24,1
16375.76,24,36
868.035,24,54
10689.86,24,29
11957.08,48,16
15733.1,48,13
215.6626,48,20
1129.979,48,18
6718.291,48,50
923.2194,48,55
9672.754,48,8
6782.091,48,9
879.3594,48,17
12670.03,48,42
7347.376,48,7
9945.401,48,35
445.1513,48,46
689.5331,48,3
1011.98,48,23
1771.935,48,47
2205.767,48,40
1977.705,48,10
1457.984,48,30
1247.24,48,4
1453.666,48,5
1123.943,48,31
8577.637,48,24
114.7229,48,48
10347.5,48,22
5369.791,48,12
1895.995,48,39
2971.412,48,34
2170.795,48,33
811.4083,48,6
9058.923,48,2
3742.335,48,56
7282.259,48,59
2628.122,48,52
10375.25,48,11
9207.439,48,37
4409.833,48,53
1145.901,48,14
1483.495,48,25
18128.41,48,44
4718.152,48,43
11462.46,48,45
9691.141,48,41
546.806,48,27
2471.427,48,32
645.1553,48,51
1574.19,48,15
3525.037,48,28
9520.76,48,38
159.0699,48,57
1318.564,48,19
8256.267,48,26
1390.911,48,58
1390.226,48,21
896.3701,48,49
7342.427,48,1
8850.266,48,36
8077.671,48,54
8202.181,48,29
15235.78,22,16
5410.656,22,13
10553.88,22,20
11416.28,22,18
3767.354,22,50
9869.426,22,55
16326.22,22,8
15654.81,22,9
11222.69,22,17
15614.28,22,42
5220.879,22,7
19772.34,22,35
10705.36,22,46
10783.79,22,3
10841.68,22,23
11649.36,22,47
8979.391,22,40
12188.31,22,10
10154.71,22,30
11584.25,22,4
11718.78,22,5
9828.909,22,31
3262.165,22,24
10347.5,22,48
523.0264,22,22
4998.229,22,12
12078.58,22,39
7411.062,22,34
8708.082,22,33
10823.78,22,6
5791.627,22,2
7212.794,22,56
3320.081,22,59
12569.47,22,52
16863.46,22,11
1174.196,22,37
11173.65,22,53
11361.64,22,14
10941.94,22,25
7798.826,22,44
5671.58,22,43
17961.38,22,45
2792.088,22,41
10268.04,22,27
12679,22,32
9756.628,22,51
9302.706,22,15
7340.407,22,28
886.1407,22,38
10494.27,22,57
10528.27,22,19
2316.466,22,26
11006.77,22,58
9102.793,22,21
9581.404,22,49
16371.12,22,1
19180.12,22,36
3023.314,22,54
8573.012,22,29
15817.92,12,16
10363.85,12,13
5571.096,12,20
6419.599,12,18
1421.938,12,50
4876.771,12,55
14251.55,12,8
11349.87,12,9
6249.013,12,17
16936.54,12,42
3785.013,12,7
15290.56,12,35
5711.911,12,46
5785.567,12,3
5852.457,12,23
6837.094,12,47
4432.625,12,40
7282.046,12,10
5220.844,12,30
6594.23,12,4
6720.636,12,5
5013.934,12,31
3763.475,12,24
5369.791,12,48
4998.229,12,22
681.9816,12,12
7084.429,12,39
2544.592,12,34
4069.441,12,33
5922.222,12,6
5847.71,12,2
2555.768,12,56
2431.215,12,59
7782.559,12,52
14673.66,12,11
3842.43,12,37
7585.293,12,53
6363.421,12,14
5991.679,12,25
12761.04,12,44
683.3699,12,43
16792.93,12,45
4756.725,12,41
5269.833,12,27
7782.462,12,32
4808.348,12,51
4341.881,12,15
3053.153,12,28
4154.034,12,38
5511.714,12,57
5574.222,12,19
2919.706,12,26
6213.792,12,58
4222.863,12,21
4583.481,12,49
12059.81,12,1
14212.44,12,36
3006.763,12,54
8000.751,12,29
11012.97,39,16
17255.5,39,13
1681.996,39,20
775.6281,39,18
8343.561,39,50
2209.153,39,55
8659.942,39,8
4905.859,39,9
1203.958,39,17
11481.75,39,42
8290.863,39,7
8208.013,39,35
1465.218,39,46
1318.172,39,3
1240.498,39,23
1971.189,39,47
3977.057,39,40
1450.236,39,10
2028.749,39,30
778.2031,39,4
460.4115,39,5
2855.222,39,31
9862.015,39,24
1895.995,39,48
